cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,PromedioDeRadiacion,SumaDeLluvia,V_Max,V_Med,V_Min,SumaDeCV1,SumaDeCV2,SumaDeCV3,SumaDeCV4,PromedioDeDireccion
SE002,2019-02-28T00:00:00,23.7,13.092,4.659,89.2,61.3020833333333,27.72,0.7451697,0,15.3,3.37058333333333,0,73880,2660,4000,5440,1.25
SE002,2019-03-01T00:00:00,20.81,11.42325,5.236,100,85.0470833333333,42.75,0.6153315,0.2,19.8,4.27370833333333,0,69560,6330,9420,720,1.20833333333333
SE002,2019-03-02T00:00:00,21.62,12.0645833333333,5.131,100,85.195,52.17,0.701571,0.1,11.25,2.63383333333333,0,68940,4600,8840,3780,1.33333333333333
SE002,2019-03-03T00:00:00,24.17,13.702125,5.639,98.5,74.9704166666667,37.12,0.7622487,0.2,13.95,3.72945833333333,0,68260,5000,9540,3150,1.20833333333333
SE002,2019-03-04T00:00:00,19.59,13.22975,6.857,100,88.1545833333333,63.99,0.5502864,0.2,23.85,5.73775,0,39870,3190,30470,12740,2.125
SE002,2019-03-05T00:00:00,18.4,14.9129166666667,12.43,100,94.4791666666667,80.2,0.31380435,0.9,24.75,5.035375,0,10,3400,80180,2810,3
SE002,2019-03-06T00:00:00,17.72,13.91,9.51,100,82.3220833333333,47.27,0.49669665,2,43.2,12.6025833333333,0,1150,8960,44930,31360,3.41666666666667
SE002,2019-03-07T00:00:00,17.18,10.8811666666667,4.15,99,80.1266666666667,53.09,0.61995015,0,24.75,4.44125,0,26130,4970,38580,16590,2.45833333333333
SE002,2019-03-08T00:00:00,18.67,13.1458333333333,10.49,99.9,86,61.19,0.568182,2.9,16.2,4.193625,0,45300,19960,14150,6940,1.70833333333333
SE002,2019-03-09T00:00:00,23.26,14.475875,6.557,94.9,65.4316666666667,29.61,0.8461935,0,18.45,4.82070833333333,0,74880,2970,3520,4790,1.20833333333333
SE002,2019-03-10T00:00:00,25.53,14.86825,5.945,93.4,65.5416666666667,27.37,0.8516382,0,14.4,3.31204166666667,0,69540,4280,7700,4450,1.375
SE002,2019-03-11T00:00:00,28.13,17.3933333333333,8.26,94.6,67.0766666666667,29.44,0.8554599,0,18.45,4.07854166666667,0,61050,3230,17800,3880,1.58333333333333
SE002,2019-03-12T00:00:00,25.94,16.4175,9.44,95.2,71.3025,34.12,0.86523405,0,21.15,4.87941666666667,0,30550,4920,35890,14840,2.41666666666667
SE002,2019-03-13T00:00:00,22.54,14.3828333333333,6.761,97.1,64.5858333333333,28.94,0.9027585,0.1,19.8,4.01166666666667,0,57610,670,3100,24970,1.625
SE002,2019-03-14T00:00:00,22.88,15.5545833333333,9.68,58.67,39.5483333333333,22.62,0.90716445,0,26.55,8.68258333333334,0,84240,1980,10,160,1
SE002,2019-03-15T00:00:00,26.65,15.391625,5.982,71.3,47.9616666666667,18.24,0.9139812,0,18,3.70104166666667,0,47540,7820,17730,13310,2
SE002,2019-03-16T00:00:00,25.67,14.3171666666667,6.255,98.7,60.8104166666667,23.53,0.92484585,0,26.1,5.60591666666667,0,39790,4220,30890,11500,2.125
SE002,2019-03-17T00:00:00,25.74,14.1172916666667,7.134,100,73.3504166666667,21.27,0.84664605,0.2,19.8,4.236125,0,22150,8100,15860,40290,3.16666666666667
SE002,2019-03-18T00:00:00,22.81,14.3620416666667,6.081,96.7,69.7666666666667,32.63,0.9129906,0,17.55,3.57995833333333,0,22710,12360,24070,27260,2.54166666666667
SE002,2019-03-19T00:00:00,22.3,14.1189583333333,6.285,97.2,62.8075,22.19,0.8815992,0,22.5,5.62433333333333,0,63370,5270,3540,14220,1.45833333333333
SE002,2019-03-20T00:00:00,20.4,13.6422083333333,6.795,76.88,50.06875,27.07,0.95268915,0,21.6,5.834375,0,61410,5900,15430,3660,1.45833333333333
SE002,2019-03-21T00:00:00,19.89,12.7128333333333,6.49,86.9,57.7995833333333,24.37,0.96060465,0,25.2,6.26054166666667,0,58890,12050,12020,3440,1.375
SE002,2019-03-22T00:00:00,21.42,13.14575,5.982,83.1,56.64,29.03,0.941634,0,24.3,6.7385,0,71590,10670,3020,1120,1.04166666666667
SE002,2019-03-23T00:00:00,22.61,14.8075,8.19,77.79,57.2604166666667,33.1,0.875598,0,31.95,8.68304166666667,0,70190,13300,1760,1140,1.04166666666667
SE002,2019-03-24T00:00:00,24.11,15.6770833333333,9.48,83.5,60.47875,36.39,0.8577543,0,18.9,5.59641666666667,0,64050,15560,6140,650,1.16666666666667
SE002,2019-03-25T00:00:00,24.68,16.36625,8.93,81.3,57.5645833333333,29.6,0.9437991,0,26.55,7.28375,0,70130,9130,6670,470,1.20833333333333
SE002,2019-03-26T00:00:00,25.84,17.2716666666667,11.79,74.4,54.5104166666667,30.29,0.7508385,0,26.1,6.072125,0,42090,22220,21610,480,1.75
SE002,2019-03-27T00:00:00,22.34,14.9958333333333,7.679,86.1,54.3983333333333,23.38,0.99135495,0,25.2,6.18083333333333,0,48490,16580,15470,5860,1.58333333333333
SE002,2019-03-28T00:00:00,23.26,14.0858333333333,6.56,87.4,52.7733333333333,25.43,0.9983865,0,21.15,4.76483333333333,0,59910,18290,6900,1300,1.25
SE002,2019-03-29T00:00:00,23.12,14.046625,7.441,79.28,58.1804166666667,27.21,0.86268915,0,20.7,4.22120833333333,0,53670,14260,15680,2790,1.58333333333333
SE002,2019-03-30T00:00:00,24.68,15.2533333333333,8.26,87.7,65.9158333333333,32.78,0.9319725,0,27.45,5.7845,0,46910,11180,16520,11790,1.91666666666667
SE002,2019-03-31T00:00:00,22.95,15.5825,11.58,96.5,77.5629166666667,46.41,0.674463,1,15.3,3.51304166666667,0,35940,7610,17590,25250,2.45833333333333
SE002,2019-04-01T00:00:00,19.32,14.3491666666667,10.8,99.6,90.9420833333334,70.42,0.57146715,14.9,30.15,4.742,0,30030,18140,30270,7960,1.91666666666667
SE002,2019-04-02T00:00:00,22.27,14.4725,9.06,100,85.5666666666667,48.03,0.74994765,0.2,12.6,3.67366666666667,0,45220,7430,19020,14730,1.875
SE002,2019-04-03T00:00:00,22.41,14.9379166666667,7.881,99.9,68.2770833333334,31.73,1.048821,0.1,26.1,4.82525,0,29090,3120,12420,41770,2.79166666666667
SE002,2019-04-04T00:00:00,19.35,12.39075,4.966,89.3,57.1333333333333,27.12,1.0782405,0,37.35,7.69608333333333,0,3150,540,37510,45200,3.5
SE002,2019-04-05T00:00:00,14.68,11.1145416666667,7.509,98.6,81.265,57.08,0.68242035,12.7,35.55,7.73241666666667,0,710,1950,49470,34270,3.375
SE002,2019-04-06T00:00:00,16.58,10.9990833333333,5.81,97.8,80.3283333333333,64.6,0.7145475,1.5,31.05,8.40391666666667,0,800,180,50320,35100,3.375
SE002,2019-04-07T00:00:00,16.7,13.0166666666667,7.983,97.8,87.2504166666667,65.23,0.5038965,2.6,29.25,8.83925,0,510,220,64870,20800,3.16666666666667
SE002,2019-04-08T00:00:00,18.26,14.4108333333333,10.22,99.8,89.79125,70.6,0.63363585,5.3,32.85,10.4435833333333,0,0,620,76970,8810,3.08333333333333
SE002,2019-04-09T00:00:00,19.11,12.7464166666667,6.557,98.9,79.5870833333333,56.66,0.91189905,0,32.4,6.15920833333333,0,4140,710,34950,46600,3.5
SE002,2019-04-10T00:00:00,20.91,13.6462916666667,6.863,97.8,68.37625,32.74,1.09979985,0,22.05,5.73658333333333,0,5240,40,7130,73990,4
SE002,2019-04-11T00:00:00,22.17,14.2056666666667,6.217,96.1,67.9945833333333,36,1.0296678,0,22.5,4.138125,0,21710,3710,23410,37570,2.83333333333333
SE002,2019-04-12T00:00:00,23.9,15.0835,6.795,92.7,61.7729166666667,28.91,1.11630915,0,23.4,4.56416666666667,0,38840,5060,18190,24310,2.08333333333333
SE002,2019-04-13T00:00:00,25.3,15.7282916666667,6.388,92.1,60.40375,26.99,1.07967285,0,28.35,4.8895,0,36120,8720,29350,12210,2
SE002,2019-04-14T00:00:00,27.8,17.8916666666667,8.9,95.6,67.98125,35.42,1.04485425,0,15.3,2.80283333333333,0,40810,9060,18010,18520,1.95833333333333
SE002,2019-04-15T00:00:00,25.77,17.1133333333333,10.29,97,73.19125,37.42,1.05401745,0,34.2,7.17175,0,13080,2320,49750,21250,2.875
SE002,2019-04-16T00:00:00,26.48,16.2218333333333,7.135,97.8,66.6458333333333,27.96,1.1231691,0,23.4,4.57825,0,26460,11590,32930,15420,2.45833333333333
SE002,2019-04-17T00:00:00,21.86,14.8104166666667,9.75,94.4,75.7508333333333,54.64,0.45696285,0,38.25,7.87575,0,25140,8200,37170,15890,2.54166666666667
SE002,2019-04-18T00:00:00,18.37,12.9233333333333,9.37,97.9,88.75,69.88,0.581442,5.9,29.25,4.00833333333333,0,24670,5710,34860,21160,2.75
SE002,2019-04-19T00:00:00,20.23,13.13875,8.39,99.3,86.96375,51.78,0.6849696,1.7,23.4,3.50620833333333,0,48140,8780,13150,16330,1.79166666666667
SE002,2019-04-20T00:00:00,19.69,14.4366666666667,9.51,98,77.52125,54.67,0.53319915,0.1,22.5,7.36370833333333,0,84660,880,0,860,1
SE002,2019-04-21T00:00:00,21.11,15.9716666666667,10.94,89.6,66.1716666666667,43.79,0.87289815,0,18.45,5.41825,0,72220,6820,2990,4370,1.25
SE002,2019-04-22T00:00:00,24.28,15.675,8.66,96.1,75.2345833333333,41.2,0.9520902,0,35.55,8.65025,0,27120,2260,45680,11340,2.41666666666667
SE002,2019-04-23T00:00:00,16.19,12.9633333333333,8.73,96.4,77.6441666666667,54.05,0.85569285,7.1,28.8,9.3515,0,750,230,53860,31560,3.45833333333333
SE002,2019-04-24T00:00:00,17.32,13.1823333333333,7.509,98.1,92.0454166666667,76.17,0.41270505,7,49.5,16.8914583333333,0,220,9840,73630,2710,2.95833333333333
SE002,2019-04-25T00:00:00,19.48,15.4504166666667,9.51,98.2,76.7833333333333,41.64,0.76800315,0.2,33.3,9.32354166666667,0,430,20,46240,39710,3.41666666666667
SE002,2019-04-26T00:00:00,22.1,14.3108333333333,6.251,96.1,68.6783333333333,36.83,1.18941885,0,17.1,4.36479166666667,0,64090,4300,870,17140,1.625
SE002,2019-04-27T00:00:00,26.62,17.9270833333333,8.83,89,56.3479166666667,29.8,1.20441435,0,20.7,6.209875,0,64490,9250,12110,550,1.33333333333333
SE002,2019-04-28T00:00:00,28.44,18.9425,10.63,87.5,52.875,21.9,1.1354739,0,21.6,5.05783333333333,0,53890,8140,13810,10560,1.66666666666667
SE002,2019-04-29T00:00:00,29.73,19.3745833333333,10.39,86.4,51.1641666666667,19.86,1.17783375,0,21.6,4.03908333333333,0,45170,5240,22870,13120,1.75
SE002,2019-04-30T00:00:00,30.34,19.9795833333333,10.87,93.9,59.4708333333333,29.62,1.15963935,0,17.55,3.62379166666667,0,21010,8670,40360,16360,2.70833333333333
SE002,2019-05-01T00:00:00,31.46,20.2845833333333,11.89,95.8,63.0083333333333,24.29,1.15736715,0,29.7,4.51708333333333,0,32430,6740,34810,12420,2.20833333333333
SE002,2019-05-02T00:00:00,31.36,20.5341666666667,11.51,94.2,58.4233333333333,24.48,1.17564675,0,31.05,5.24616666666667,0,34150,9490,27220,15540,2.20833333333333
SE002,2019-05-03T00:00:00,26.49,19.1475,12.4,88.2,67.10875,34.27,1.1802459,0,30.6,8.562125,0,10150,1130,50990,24130,3
SE002,2019-05-04T00:00:00,23.9,18.7816666666667,14.03,91.7,77.0308333333333,57.2,0.72271515,0,26.1,9.4065,0,10,11850,73100,1440,3
SE002,2019-05-05T00:00:00,22.03,17.2108333333333,13.69,90.8,76.8395833333334,56.94,0.691407,0,23.4,7.38958333333333,0,0,850,79810,5740,3.04166666666667
SE002,2019-05-06T00:00:00,25.94,17.92625,12.47,91.5,74.4404166666667,42.38,0.9826761,0,25.65,6.04083333333333,0,4700,8940,58430,14330,3
SE002,2019-05-07T00:00:00,27.39,17.62875,9.14,98.3,73.9791666666667,39.96,1.16542755,0,30.6,6.22841666666667,0,21820,12570,44510,7500,2.25
SE002,2019-05-08T00:00:00,24,18.3766666666667,13.11,94.9,74.5754166666667,42.02,0.9555741,0,36,10.0705833333333,0,600,1210,74790,9800,3.08333333333333
SE002,2019-05-09T00:00:00,25.43,18.8216666666667,13.55,99,78.8758333333333,52.02,0.84182895,0,25.2,7.27408333333333,0,20,1050,79520,5810,3
SE002,2019-05-10T00:00:00,31.36,21.5104166666667,12.16,98.6,64.3341666666667,28.47,1.21490565,0,21.6,3.438875,0,33970,6930,12340,33140,2.66666666666667
SE002,2019-05-11T00:00:00,32.95,23.8645833333333,13.62,90.3,52.3233333333333,20.96,1.23931725,0,18.45,3.961,0,59190,9950,220,17040,1.41666666666667
SE002,2019-05-12T00:00:00,34.69,24.8829166666667,15.08,71.47,44.3820833333333,19.2,1.23125115,0,18.45,4.13175,0,52470,13680,14730,5520,1.54166666666667
SE002,2019-05-13T00:00:00,35.87,23.4716666666667,12.53,84.7,48.5258333333333,12.42,1.2555696,0,19.8,4.83725,0,40850,9470,21560,14520,1.875
SE002,2019-05-14T00:00:00,33.19,22.2933333333333,13.42,85.5,47.33,16.84,1.24282965,0,23.85,4.25141666666667,0,40820,5820,18130,21630,2.25
SE002,2019-05-15T00:00:00,34.04,22.86,12.09,83.6,50.325,21.78,1.24381815,0,28.35,6.010875,0,5980,3880,55070,21470,3.04166666666667
SE002,2019-05-16T00:00:00,32.01,21.2995833333333,11,94.1,54.5395833333333,20.68,1.2457938,0,39.15,8.87408333333333,0,9640,770,37460,38550,3.125
SE002,2019-05-17T00:00:00,25.77,18.0033333333333,10.02,71.99,44.5454166666667,19.97,1.11474735,0,17.1,5.52970833333333,0,22080,590,7650,56070,3.20833333333333
SE002,2019-05-18T00:00:00,24.85,17.9779166666667,10.08,71.43,41.7020833333333,22.3,1.231029,0,22.95,6.37770833333333,0,15360,450,6220,64360,3.75
SE002,2019-05-19T00:00:00,25.87,18.5329166666667,13.93,90.3,53.23125,26.48,1.1940225,0,32.85,8.90391666666667,0,5380,180,38760,42080,3.54166666666667
SE002,2019-05-20T00:00:00,28.24,19.085,10.56,97.2,56.88375,17.29,1.2741405,0,28.8,6.70495833333333,0,25580,1660,25510,33650,2.70833333333333
SE002,2019-05-21T00:00:00,29.09,19.9079166666667,11.38,88.4,57.6491666666667,25.66,1.272456,0,32.4,6.68079166666667,0,9290,3250,36550,37310,3.25
SE002,2019-05-22T00:00:00,30.81,21.1358333333333,11.07,95.7,57.7483333333334,24.16,1.256304,0,21.6,4.22366666666667,0,22720,7740,38030,17910,2.45833333333333
SE002,2019-05-23T00:00:00,32.85,22.5979166666667,11.99,89.7,52.4920833333333,23.33,1.1979273,0,26.55,5.87958333333333,0,28610,5930,36290,15570,2.41666666666667
SE002,2019-05-24T00:00:00,31.73,21.22875,12.64,84.8,54.0479166666667,18.87,1.1622111,0,30.6,5.82866666666667,0,8210,6530,32460,39190,3.41666666666667
SE002,2019-05-25T00:00:00,31.49,21.98,13.66,97.8,62.34,23.81,1.247202,0,20.25,5.32233333333333,0,39240,5330,27760,14070,2
SE002,2019-05-26T00:00:00,32.41,22.205,12.43,97.7,58.6904166666667,25.59,1.2484365,0,25.2,5.05466666666667,0,24650,9100,38720,13930,2.41666666666667
SE002,2019-05-27T00:00:00,35.47,22.9641666666667,12.02,90,55.6041666666667,20.58,1.2513279,0,29.7,5.63554166666667,0,28140,9230,41370,7660,2.29166666666667
SE002,2019-05-28T00:00:00,35.13,23.7341666666667,14.68,89.8,56.6520833333333,21.3,1.2530598,0,29.25,6.17845833333333,0,25450,9400,40950,10600,2.25
SE002,2019-05-29T00:00:00,34.31,24.3933333333333,13.86,94.6,51.6416666666667,16.33,1.2598398,0,22.5,5.78541666666667,0,41210,13870,14050,17270,1.95833333333333
SE002,2019-05-30T00:00:00,32.68,23.2045833333333,13.96,86.7,49.5120833333333,21.56,1.2735195,0,22.05,5.67375,0,32630,17350,21110,15310,2.33333333333333
SE002,2019-05-31T00:00:00,34.11,24.3704166666667,13.86,63.94,36.8208333333333,13.33,1.3061175,0,22.5,6.30770833333333,0,51510,16640,14610,3640,1.625
SE002,2019-06-01T00:00:00,35.09,24.9775,14.85,60.02,34.2529166666667,11.99,1.306764,0,22.05,5.73770833333333,0,45660,17660,20690,2380,1.66666666666667
SE002,2019-06-02T00:00:00,36.07,24.42,13.55,65.33,37.4854166666667,14.9,1.28566215,0,21.15,5.031625,0,31970,12670,22400,19360,2.20833333333333
SE002,2019-06-03T00:00:00,35.16,23.865,12.98,80.7,44.4079166666667,13.62,1.26083715,0,28.8,5.16895833333333,0,25560,8950,40040,11850,2.5
SE002,2019-06-04T00:00:00,30.82,21.82375,12.87,87.2,59.5820833333333,29.27,1.2585507,0,36,8.90008333333333,0,880,430,53420,31670,3.375
SE002,2019-06-05T00:00:00,26.76,19.3641666666667,11.68,76.06,48.5016666666667,22.5,1.2662988,0,32.85,7.08404166666667,0,8180,340,18360,59520,3.83333333333333
SE002,2019-06-06T00:00:00,25.81,18.4933333333333,9.51,76.42,47.3408333333333,14.83,1.2840126,0,32.4,8.16433333333334,0,12130,4040,41360,28860,2.91666666666667
SE002,2019-06-07T00:00:00,27.73,20.2254166666667,14.91,82,49.2441666666667,18.88,1.28896155,0,20.25,5.58779166666667,0,37560,5450,20620,22770,2.20833333333333
SE002,2019-06-08T00:00:00,30.85,21.7120833333333,10.6,60.63,35.68875,16.73,1.23025935,0,29.25,6.1125,0,20570,9410,35160,21260,2.66666666666667
SE002,2019-06-09T00:00:00,29.56,21.0041666666667,11.17,81.4,47.2125,14.7,1.2969765,0,38.25,8.77158333333333,0,1840,3780,49040,31740,3.375
SE002,2019-06-10T00:00:00,28.65,20.0075,11.41,88.8,55.3845833333333,20.75,1.31240625,0,41.85,8.662375,0,2470,2820,38690,42420,3.54166666666667
SE002,2019-06-11T00:00:00,28.4,19.8329166666667,10.39,88.9,53.9575,28.56,1.29785145,0,36.9,7.30066666666667,0,15030,7130,36620,27620,3
SE002,2019-06-12T00:00:00,30.44,20.49125,10.32,97,65.9233333333333,29.33,1.2324507,0.1,32.4,5.51745833333333,0,31570,5580,37270,11980,2.33333333333333
SE002,2019-06-13T00:00:00,28.98,20.9354166666667,10.9,88.5,50.5108333333334,22,1.22509215,0,25.2,7.52866666666667,0,5890,3530,52430,24540,3.125
SE002,2019-06-14T00:00:00,24.65,18.20875,10.9,78,54.2766666666667,31.17,1.3160556,0,34.65,10.1905833333333,0,1790,1020,54060,29530,3.375
SE002,2019-06-15T00:00:00,29.08,19.47875,10.53,81.6,51.1408333333333,22.37,1.30140675,0,28.8,4.56333333333333,0,32070,6560,29840,17930,2.08333333333333
SE002,2019-06-16T00:00:00,29.15,19.75375,11.28,92,60.085,23.31,1.11263505,0,27.9,6.45795833333333,0,22400,8930,51910,3160,2.375
SE002,2019-06-17T00:00:00,28.61,19.8466666666667,9.37,97.3,60.3070833333333,30.54,1.3294296,0,27.45,6.90858333333333,0,19180,6620,52590,8010,2.5
SE002,2019-06-18T00:00:00,26.59,19.1904166666667,10.73,95.8,73.3729166666667,50.96,1.1379987,0.1,26.1,7.91516666666667,0,340,8490,67360,10210,2.91666666666667
SE002,2019-06-19T00:00:00,29.15,21.61625,15.49,98.3,69.96125,39.42,1.2325068,0,29.7,7.401375,0,8880,1290,55430,20800,2.95833333333333
SE002,2019-06-20T00:00:00,27.81,21.3070833333333,15.56,89.5,61.97125,40.08,1.23861795,0,35.55,9.20370833333333,0,170,150,59770,26310,3.25
SE002,2019-06-21T00:00:00,31.66,22.0375,12.64,83,52.2820833333333,26.55,1.30578045,0,27.9,6.44575,0,7460,6870,36660,35400,3.08333333333333
SE002,2019-06-22T00:00:00,31.29,22.2395833333333,13.08,94.6,60.9525,31.21,1.282188,0,29.25,6.87320833333333,0,20560,8510,50970,6360,2.54166666666667
SE002,2019-06-23T00:00:00,30.64,21.9754166666667,13.15,92.6,64.1933333333333,41.1,1.17933375,0,23.85,6.272625,0,16470,7360,51750,10820,2.625
SE002,2019-06-24T00:00:00,29.09,22.6775,16.81,94.8,72.9479166666667,49.67,1.1208804,0,30.6,9.47633333333333,0,70,9540,73920,2870,3
SE002,2019-06-25T00:00:00,31.15,23.2275,15.29,94.9,62.3354166666667,28.67,1.2910311,0,27.9,8.39270833333333,0,6330,10870,65580,3620,2.75
SE002,2019-06-26T00:00:00,30,23.07,17.52,98.5,70.8016666666667,38.54,1.1558625,0,25.2,7.70004166666667,0,220,8130,66240,11800,2.95833333333333
SE002,2019-06-27T00:00:00,30.68,23.35875,16.07,94.9,63.73125,37.77,1.120857,0,27.9,6.89983333333333,0,150,6080,71440,8730,3
SE002,2019-06-28T00:00:00,34.95,25.5525,16.17,91.5,58.6870833333333,33.26,1.2248568,0,28.8,6.429,0,14940,9930,52800,8730,2.54166666666667
SE002,2019-06-29T00:00:00,34.45,25.54625,17.72,90.1,62.26125,32.72,1.2405,0,30.6,7.37670833333333,0,1350,4850,56080,24120,3.29166666666667
SE002,2019-06-30T00:00:00,28.54,22.78,19.01,95.7,77.56625,54.46,0.98904795,0,28.35,8.9145,0,3680,11160,70360,1200,2.875
SE002,2019-07-01T00:00:00,31.97,23.8891666666667,18.46,94.3,66.7204166666667,32.94,1.159473,0,31.5,7.97779166666667,0,830,17450,64810,3310,2.875
SE002,2019-07-02T00:00:00,19.18,17.282,13.69,92.2,86.76,80.9,0,0,11.25,4.1906,0,1680,900,13430,1990,2.6
SE003,2019-01-01T00:00:00,18.06,7.666875,0.197,98.1,78.06625,37.06,0.3711516,0.1,2.5,0.250916666666667,0,17570,16500,39180,13150,2.41666666666667
SE003,2019-01-02T00:00:00,17.32,6.13920833333333,-1.348,100,82.0375,40.99,0.41731815,0.1,2.25,0.227708333333333,0,2040,17230,41630,25500,3.125
SE003,2019-01-03T00:00:00,15.56,7.07316666666667,-0.073,99.4,83.72375,58.71,0.349164,0.1,3.25,0.457458333333333,0,16770,28380,18550,22700,2.33333333333333
SE003,2019-01-04T00:00:00,16.2,8.01583333333333,2.358,97.7,79.9125,49.9,0.395211,0.1,4.5,0.576583333333333,0,5090,59360,20030,1920,2.20833333333333
SE003,2019-01-05T00:00:00,16.57,6.235,-1.458,99.8,81.5691666666667,44.41,0.41082405,0.2,4.375,0.312375,0,10830,41890,23260,10420,2.29166666666667
SE003,2019-01-06T00:00:00,18.16,5.56216666666667,-2.054,100,80.5245833333333,39.91,0.42030525,0.1,2.875,0.185541666666667,0,26280,31700,18440,9980,2.125
SE003,2019-01-07T00:00:00,17.22,5.1415,-2.832,100,78.0016666666667,33.96,0.4186011,0.2,3,0.256416666666667,0,3630,40380,34830,7560,2.5
SE003,2019-01-08T00:00:00,16.81,5.47779166666667,-2.19,98.7,77.5091666666667,39.51,0.4103598,0.1,3,0.334291666666667,0,10820,37160,15290,23130,2.625
SE003,2019-01-09T00:00:00,18.36,5.80133333333333,-2.392,99.8,77.2129166666667,31.63,0.41227065,0.1,2.625,0.189291666666667,0,4750,29060,37160,15430,2.66666666666667
SE003,2019-01-10T00:00:00,15.7,5.96470833333333,-1.183,99.9,75.5183333333333,38.74,0.42580785,0.1,5.375,0.51,0,20190,57490,8620,100,1.83333333333333
SE003,2019-01-11T00:00:00,13.11,5.11054166666667,-1.121,89.7,57.3720833333333,25.65,0.4351092,0,4.125,0.834916666666667,0,20590,49440,13850,2520,1.875
SE003,2019-01-12T00:00:00,14.82,5.39795833333333,-0.737,84,59.8270833333333,23.23,0.43713795,0,5,0.864416666666667,0,14160,55400,12030,4810,2.125
SE003,2019-01-13T00:00:00,16.95,5.37783333333333,-3.879,96.2,72.83375,36.21,0.43920285,0,3.5,0.3485,0,7260,42160,21330,15650,2.54166666666667
SE003,2019-01-14T00:00:00,17.25,5.58208333333333,-3.136,99.1,76.3020833333333,35.89,0.43452525,0.1,2.625,0.195125,0,3450,24810,47240,10900,2.83333333333333
SE003,2019-01-15T00:00:00,11.86,4.59991666666667,-0.344,98.7,86.90625,65.98,0.21541155,0,2.5,0.144333333333333,0,3430,32820,47540,2610,2.625
SE003,2019-01-16T00:00:00,16.07,6.77679166666667,-0.513,100,85.5970833333333,55.16,0.37749615,0.1,2.5,0.18325,0,9460,10680,43050,23210,3
SE003,2019-01-17T00:00:00,15.23,7.94504166666667,1.547,97.8,82.8483333333333,60.7,0.2543766,0,2.375,0.294125,0,19860,32710,27700,6130,2.08333333333333
SE003,2019-01-18T00:00:00,15.9,8.78129166666667,0.331,97,71.4016666666667,43.2,0.4092033,0,3.25,0.535166666666667,0,14670,13750,24820,33160,2.95833333333333
SE003,2019-01-19T00:00:00,11.02,9.26966666666667,7.543,100,93.0929166666667,71.58,0.11448705,9.9,3.625,0.448541666666667,0,8390,9040,37600,31370,3.08333333333333
SE003,2019-01-20T00:00:00,16.44,11.22025,6.125,100,81.2858333333333,53.94,0.42235365,0.1,6.875,1.62829166666667,0,45850,390,16430,23730,2.16666666666667
SE003,2019-01-21T00:00:00,16.85,8.07683333333333,0.534,98,74.9808333333333,42.2,0.45335625,0,2.125,0.351458333333333,0,14310,18890,41130,12070,2.625
SE003,2019-01-22T00:00:00,13.82,6.8565,-0.242,100,81.0220833333333,54.16,0.3558015,0.1,7.125,1.1005,0,12040,7610,17170,49580,3.16666666666667
SE003,2019-01-23T00:00:00,17.15,12.3466666666667,7.881,88,70.47875,54.24,0.42381795,0,8.38,2.25879166666667,0,17770,220,9740,58670,3.66666666666667
SE003,2019-01-24T00:00:00,18.9,12.2475,7.476,94,79.3904166666667,54.88,0.33837195,0,4.625,0.863041666666667,0,8450,1120,34220,42610,3.45833333333333
